time,GD-201,GD-202,PT-201,TEMP,Chiller No. 1 Dispenser COOLER,Chiller No. 2 Dispenser COOLER,GD-203,T.T1-1A,P.T1-1A,T.T2-1A,P.T2-1A,T.T1A(OIL),GD-204,T.T1-1B,P.T1-1B,T.T2-1B,P.T2-1B,T.T1B(OIL),PT-202,PT-204,PT-203,PT-205,GD-205,GD-206
10:42:38,0,0,11.47,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.76,86.15,86.44,0,0
10:42:39,0,0,11.47,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.76,86.15,86.44,0,0
10:42:40,0,0,11.47,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.76,86.15,86.44,0,0
10:42:41,0,0,11.47,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.76,86.15,86.44,0,0
10:42:42,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.79,86.1,86.53,0,0
10:42:43,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.79,86.1,86.53,0,0
10:42:44,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.79,86.1,86.53,0,0
10:42:45,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.58,44.73,86.08,86.4,0,0
10:42:46,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.58,44.73,86.08,86.4,0,0
10:42:47,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.58,44.73,86.08,86.4,0,0
10:42:48,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.54,44.81,86.11,86.46,0,0
10:42:49,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.54,44.81,86.11,86.46,0,0
10:42:50,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.54,44.81,86.11,86.46,0,0
10:42:51,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.49,44.71,86.01,86.38,0,0
10:42:52,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.49,44.71,86.01,86.38,0,0
10:42:53,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.49,44.71,86.01,86.38,0,0
10:42:54,0,0,11.5,21,5,-40,0,22,6.6,22,50.3,19,3,21,8.4,27,52,31,44.69,44.71,86.16,86.46,0,0
10:42:55,0,0,11.5,21,5,-40,0,22,6.6,22,50.3,19,3,21,8.4,27,52,31,44.69,44.71,86.16,86.46,0,0
10:42:56,0,0,11.46,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.7,85.99,86.38,0,0
10:42:57,0,0,11.46,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.7,85.99,86.38,0,0
10:42:58,0,0,11.46,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.7,85.99,86.38,0,0
10:42:59,0,0,11.47,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.72,86.09,86.44,0,0
10:43:00,0,0,11.47,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.72,86.09,86.44,0,0
10:43:01,0,0,11.47,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.72,86.09,86.44,0,0
10:43:02,0,0,11.52,21,5,-40,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.63,44.78,86.12,86.49,0,0
10:43:03,0,0,11.52,21,5,-40,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.63,44.78,86.12,86.49,0,0
10:43:04,0,0,11.52,21,5,-40,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.63,44.78,86.12,86.49,0,0
10:43:05,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.58,44.71,86.06,86.43,0,0
10:43:06,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.58,44.71,86.06,86.43,0,0
10:43:07,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.58,44.71,86.06,86.43,0,0
10:43:08,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.82,86.18,86.44,0,0
10:43:09,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.82,86.18,86.44,0,0
10:43:10,0,0,11.48,21,5,-40,0,22,6.6,21,50.4,19,3,21,8.4,27,51.9,31,44.61,44.72,86.05,86.44,0,0
10:43:11,0,0,11.48,21,5,-40,0,22,6.6,21,50.4,19,3,21,8.4,27,51.9,31,44.61,44.72,86.05,86.44,0,0
10:43:12,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.3,27,51.9,31,44.57,44.71,86.04,86.41,0,0
10:43:13,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.3,27,51.9,31,44.57,44.71,86.04,86.41,0,0
10:43:14,0,0,11.49,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.78,86.14,86.47,0,0
10:43:15,0,0,11.49,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.78,86.14,86.47,0,0
10:43:16,0,0,11.49,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.78,86.14,86.47,0,0
10:43:17,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.59,44.73,86.11,86.38,0,0
10:43:18,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.59,44.73,86.11,86.38,0,0
10:43:19,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,26,51.9,31,44.57,44.69,86.04,86.37,0,0
10:43:20,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,26,51.9,31,44.57,44.69,86.04,86.37,0,0
10:43:21,0,0,11.48,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.58,44.72,86.04,86.38,0,0
10:43:22,0,0,11.48,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.58,44.72,86.04,86.38,0,0
10:43:23,0,0,11.48,21,5,-40,0,22,6.6,21,50.4,19,3,21,8.4,27,51.9,31,44.64,44.76,86.06,86.46,0,0
10:43:24,0,0,11.48,21,5,-40,0,22,6.6,21,50.4,19,3,21,8.4,27,51.9,31,44.64,44.76,86.06,86.46,0,0
10:43:25,0,0,11.45,21,5,-39,0,22,6.5,22,50.3,19,3,21,8.4,27,51.8,31,44.5,44.76,85.99,86.42,0,0
10:43:26,0,0,11.45,21,5,-39,0,22,6.5,22,50.3,19,3,21,8.4,27,51.8,31,44.5,44.76,85.99,86.42,0,0
10:43:27,0,0,11.45,21,5,-39,0,22,6.5,22,50.3,19,3,21,8.4,27,51.8,31,44.5,44.76,85.99,86.42,0,0
10:43:28,0,0,11.48,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.6,44.76,86.06,86.41,0,0
10:43:29,0,0,11.48,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.6,44.76,86.06,86.41,0,0
10:43:30,0,0,11.48,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.6,44.76,86.06,86.41,0,0
10:43:31,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.9,31,44.66,44.72,86.09,86.42,0,0
10:43:32,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.9,31,44.66,44.72,86.09,86.42,0,0
10:43:33,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.9,31,44.66,44.72,86.09,86.42,0,0
10:43:34,0,0,11.51,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.63,44.78,86.14,86.48,0,0
10:43:35,0,0,11.51,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.63,44.78,86.14,86.48,0,0
10:43:36,0,0,11.51,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.63,44.78,86.14,86.48,0,0
10:43:37,0,0,11.46,21,5,-39,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.54,44.71,86.05,86.42,0,0
10:43:38,0,0,11.46,21,5,-39,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.54,44.71,86.05,86.42,0,0
10:43:39,0,0,11.46,21,5,-39,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.54,44.71,86.05,86.42,0,0
10:43:40,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,51.9,31,44.66,44.78,86.15,86.51,0,0
10:43:41,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,51.9,31,44.66,44.78,86.15,86.51,0,0
10:43:42,0,0,11.47,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.61,44.7,86.07,86.37,0,0
10:43:43,0,0,11.47,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.61,44.7,86.07,86.37,0,0
10:43:44,0,0,11.47,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.56,44.69,86,86.36,0,0
10:43:45,0,0,11.47,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.56,44.69,86,86.36,0,0
10:43:46,0,0,11.48,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.59,44.73,86.04,86.44,0,0
10:43:47,0,0,11.48,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.59,44.73,86.04,86.44,0,0
10:43:48,0,0,11.48,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.59,44.73,86.04,86.44,0,0
10:43:49,0,0,11.48,21,5,-39,0,22,6.6,21,50.3,19,3,21,8.4,27,51.8,31,44.59,44.73,86.07,86.46,0,0
10:43:50,0,0,11.48,21,5,-39,0,22,6.6,21,50.3,19,3,21,8.4,27,51.8,31,44.59,44.73,86.07,86.46,0,0
10:43:51,0,0,11.47,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.58,44.78,86.13,86.49,0,0
10:43:52,0,0,11.47,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.58,44.78,86.13,86.49,0,0
10:43:53,0,0,11.47,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.58,44.78,86.13,86.49,0,0
10:43:54,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.9,31,44.59,44.77,86.13,86.42,0,0
10:43:55,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.9,31,44.59,44.77,86.13,86.42,0,0
10:43:56,0,0,11.47,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.54,44.69,86.04,86.47,0,0
10:43:57,0,0,11.47,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.54,44.69,86.04,86.47,0,0
10:43:58,0,0,11.5,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.71,44.83,86.18,86.47,0,0
10:43:59,0,0,11.5,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.71,44.83,86.18,86.47,0,0
10:44:00,0,0,11.5,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.67,44.78,86.12,86.47,0,0
10:44:01,0,0,11.5,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.67,44.78,86.12,86.47,0,0
10:44:02,0,0,11.5,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.71,86.05,86.39,0,0
10:44:03,0,0,11.5,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.71,86.05,86.39,0,0
10:44:04,0,0,11.48,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,26,51.9,31,44.53,44.69,86.01,86.38,0,0
10:44:05,0,0,11.48,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,26,51.9,31,44.53,44.69,86.01,86.38,0,0
10:44:06,0,0,11.45,21,5,-39,0,22,6.5,22,50.3,19,3,21,8.3,26,51.8,31,44.54,44.66,86.04,86.36,0,0
10:44:07,0,0,11.45,21,5,-39,0,22,6.5,22,50.3,19,3,21,8.3,26,51.8,31,44.54,44.66,86.04,86.36,0,0
10:44:08,0,0,11.45,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,26,51.9,31,44.53,44.67,86.04,86.36,0,0
10:44:09,0,0,11.45,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,26,51.9,31,44.53,44.67,86.04,86.36,0,0
10:44:10,0,0,11.45,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,26,51.9,31,44.53,44.67,86.04,86.36,0,0
10:44:11,0,0,11.45,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,26,51.9,31,44.53,44.67,86.04,86.36,0,0
10:44:12,0,0,11.45,21.1,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.8,31,44.69,44.78,86.16,86.49,0,0
10:44:13,0,0,11.45,21.1,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.8,31,44.69,44.78,86.16,86.49,0,0
10:44:14,0,0,11.45,21.1,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.8,31,44.69,44.78,86.16,86.49,0,0
10:44:15,0,0,11.45,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.8,31,44.67,44.76,86.14,86.47,0,0
10:44:16,0,0,11.45,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.8,31,44.67,44.76,86.14,86.47,0,0
10:44:17,0,0,11.46,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.8,31,44.58,44.72,86.01,86.42,0,0
10:44:18,0,0,11.46,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.8,31,44.58,44.72,86.01,86.42,0,0
10:44:19,0,0,11.46,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.8,31,44.58,44.72,86.01,86.42,0,0
10:44:20,0,0,11.52,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.81,86.15,86.53,0,0
10:44:21,0,0,11.52,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.81,86.15,86.53,0,0
10:44:22,0,0,11.52,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.81,86.15,86.53,0,0
10:44:23,0,0,11.49,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.79,86.21,86.52,0,0
10:44:24,0,0,11.49,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.79,86.21,86.52,0,0
10:44:25,0,0,11.51,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,26,51.8,31,44.69,44.74,86.16,86.45,0,0
10:44:26,0,0,11.51,21,5,-37,0,22,6.6,22,50.4,19,3,21,8.4,28,52.1,31,44.66,44.75,86.1,86.53,0,0
10:44:27,0,0,11.51,21,5,-37,0,22,6.6,22,50.4,19,3,21,8.4,28,52.1,31,44.66,44.75,86.1,86.53,0,0
10:44:28,0,0,11.47,21,5,-37,0,22,6.6,21,50.3,19,3,21,8.4,27,52.1,31,44.59,44.69,86.06,86.4,0,0
10:44:29,0,0,11.47,21,5,-37,0,22,6.6,21,50.3,19,3,21,8.4,27,52.1,31,44.59,44.69,86.06,86.4,0,0
10:44:30,0,0,11.47,21,5,-38,0,22,6.6,21,50.3,19,3,21,8.4,27,52.1,31,44.59,44.69,86.06,86.4,0,0
10:44:31,0,0,11.52,21,5,-38,0,22,6.6,22,50.3,19,3,21,8.4,28,52.1,31,44.65,44.76,86.1,86.49,0,0
10:44:32,0,0,11.52,21,5,-38,0,22,6.6,22,50.3,19,3,21,8.4,28,52.1,31,44.65,44.76,86.1,86.49,0,0
10:44:33,0,0,11.47,21,5,-38,0,22,6.5,21,50.3,19,3,21,8.3,27,52,31,44.56,44.71,86.08,86.42,0,0
10:44:34,0,0,11.47,21,5,-38,0,22,6.5,21,50.3,19,3,21,8.3,27,52,31,44.56,44.71,86.08,86.42,0,0
10:44:35,0,0,11.47,21,5,-38,0,22,6.5,21,50.3,19,3,21,8.3,27,52,31,44.56,44.71,86.08,86.42,0,0
10:44:36,0,0,11.47,21,5,-38,0,22,6.5,21,50.3,19,3,21,8.3,27,52,31,44.55,44.67,86.05,86.4,0,0
10:44:37,0,0,11.47,21,5,-38,0,22,6.5,21,50.3,19,3,21,8.3,27,52,31,44.55,44.67,86.05,86.4,0,0
10:44:38,0,0,11.52,21,5,-38,0,22,6.6,22,50.4,19,3,21,8.4,28,52.1,31,44.66,44.83,86.14,86.53,0,0
10:44:39,0,0,11.52,21,5,-38,0,22,6.6,22,50.4,19,3,21,8.4,28,52.1,31,44.66,44.83,86.14,86.53,0,0
10:44:40,0,0,11.49,21,5,-38,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.59,44.76,86.06,86.5,0,0
10:44:41,0,0,11.49,21,5,-38,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.59,44.76,86.06,86.5,0,0
10:44:42,0,0,11.49,21,5,-38,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.59,44.76,86.06,86.5,0,0
10:44:43,0,0,11.49,21,5,-38,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.6,44.78,86.1,86.48,0,0
10:44:44,0,0,11.49,21,5,-38,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.6,44.78,86.1,86.48,0,0
10:44:45,0,0,11.47,21,5,-38,0,22,6.6,21,50.4,19,3,21,8.4,27,52.1,31,44.62,44.76,86.11,86.51,0,0
10:44:46,0,0,11.47,21,5,-38,0,22,6.6,21,50.4,19,3,21,8.4,27,52.1,31,44.62,44.76,86.11,86.51,0,0
10:44:47,0,0,11.44,21,5,-38,0,22,6.6,22,50.3,19,3,21,8.3,27,52,31,44.54,44.72,86.01,86.39,0,0
10:44:48,0,0,11.44,21,5,-38,0,22,6.6,22,50.3,19,3,21,8.3,27,52,31,44.54,44.72,86.01,86.39,0,0
10:44:49,0,0,11.45,21,5,-38,0,22,6.6,22,50.3,19,3,21,8.3,27,52,31,44.54,44.72,86.01,86.39,0,0
10:44:50,0,0,11.45,21,5,-38,0,22,6.6,22,50.4,19,3,21,8.4,27,52.1,31,44.59,44.71,86.08,86.38,0,0
10:44:51,0,0,11.45,21,5,-38,0,22,6.6,22,50.4,19,3,21,8.4,27,52.1,31,44.59,44.71,86.08,86.38,0,0
10:44:52,0,0,11.46,21,5,-38,0,22,6.6,22,50.3,19,3,21,8.4,28,52,31,44.55,44.7,86.08,86.5,0,0
10:44:53,0,0,11.46,21,5,-38,0,22,6.6,22,50.3,19,3,21,8.4,28,52,31,44.55,44.7,86.08,86.5,0,0
10:44:54,0,0,11.51,21,5,-38,0,22,6.6,22,50.3,19,3,21,8.4,28,52.1,31,44.7,44.81,86.19,86.53,0,0
10:44:55,0,0,11.51,21,5,-38,0,22,6.6,22,50.3,19,3,21,8.4,28,52.1,31,44.7,44.81,86.19,86.53,0,0
10:44:56,0,0,11.47,21,5,-38,0,22,6.6,22,50.4,19,3,21,8.4,27,52.1,31,44.56,44.7,86.03,86.43,0,0
10:44:57,0,0,11.47,21,5,-38,0,22,6.6,22,50.4,19,3,21,8.4,27,52.1,31,44.56,44.7,86.03,86.43,0,0
10:44:58,0,0,11.51,21,5,-38,0,22,6.6,22,50.4,19,3,21,8.4,28,52.1,31,44.67,44.77,86.12,86.49,0,0
10:44:59,0,0,11.51,21,5,-38,0,22,6.6,22,50.4,19,3,21,8.4,28,52.1,31,44.67,44.77,86.12,86.49,0,0
10:45:00,0,0,11.49,21,5,-38,0,22,6.6,22,50.4,19,3,21,8.4,28,52.1,31,44.57,44.79,86.03,86.47,0,0
10:45:01,0,0,11.49,21,5,-38,0,22,6.6,22,50.4,19,3,21,8.4,28,52.1,31,44.57,44.79,86.03,86.47,0,0
10:45:02,0,0,11.48,21,5,-38,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.59,44.73,86.08,86.41,0,0
10:45:03,0,0,11.48,21,5,-38,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.59,44.73,86.08,86.41,0,0
10:45:04,0,0,11.46,21,5,-38,0,22,6.6,22,50.4,19,3,21,8.4,28,52.1,31,44.61,44.67,86.04,86.38,0,0
10:45:05,0,0,11.46,21,5,-38,0,22,6.6,22,50.4,19,3,21,8.4,28,52.1,31,44.61,44.67,86.04,86.38,0,0
10:45:06,0,0,11.51,21,5,-38,0,22,6.6,22,50.3,19,3,21,8.4,27,52,31,44.67,44.82,86.14,86.5,0,0
10:45:07,0,0,11.51,21,5,-38,0,22,6.6,22,50.3,19,3,21,8.4,27,52,31,44.67,44.82,86.14,86.5,0,0
10:45:08,0,0,11.47,21,5,-38,0,22,6.6,21,50.3,19,3,21,8.4,27,52.1,31,44.61,44.75,86.11,86.41,0,0
10:45:09,0,0,11.47,21,5,-38,0,22,6.6,21,50.3,19,3,21,8.4,27,52.1,31,44.61,44.75,86.11,86.41,0,0
10:45:10,0,0,11.47,21,5,-38,0,22,6.6,21,50.3,19,3,21,8.4,27,52.1,31,44.61,44.75,86.11,86.41,0,0
10:45:11,0,0,11.47,21,5,-38,0,22,6.6,21,50.3,19,3,21,8.4,27,52.1,31,44.61,44.75,86.11,86.41,0,0
10:45:12,0,0,11.47,21,5,-38,0,22,6.6,21,50.3,19,3,21,8.4,27,52.1,31,44.61,44.75,86.11,86.41,0,0
10:45:13,0,0,11.51,20.9,5,-39,0,22,6.5,22,50.3,19,3,21,8.4,28,52,31,44.69,44.81,86.11,86.48,0,0
10:45:14,0,0,11.51,20.9,5,-39,0,22,6.5,22,50.3,19,3,21,8.4,28,52,31,44.69,44.81,86.11,86.48,0,0
10:45:15,0,0,11.48,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.6,44.73,86.05,86.4,0,0
10:45:16,0,0,11.48,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.6,44.73,86.05,86.4,0,0
10:45:17,0,0,11.48,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.6,44.73,86.05,86.4,0,0
10:45:18,0,0,11.48,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.6,44.72,86.07,86.42,0,0
10:45:19,0,0,11.48,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.6,44.72,86.07,86.42,0,0
10:45:20,0,0,11.48,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.6,44.72,86.07,86.42,0,0
10:45:21,0,0,11.49,21,5,-39,0,22,6.5,21,50.3,19,3,21,8.3,27,52,31,44.59,44.74,86.1,86.47,0,0
10:45:22,0,0,11.49,21,5,-39,0,22,6.5,21,50.3,19,3,21,8.3,27,52,31,44.59,44.74,86.1,86.47,0,0
10:45:23,0,0,11.49,21,5,-39,0,22,6.5,21,50.3,19,3,21,8.3,27,52,31,44.59,44.74,86.1,86.47,0,0
10:45:24,0,0,11.45,21,5,-39,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.53,44.69,85.99,86.43,0,0
10:45:25,0,0,11.45,21,5,-39,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.53,44.69,85.99,86.43,0,0
10:45:26,0,0,11.45,21,5,-39,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.53,44.69,85.99,86.43,0,0
10:45:27,0,0,11.49,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.65,44.82,86.14,86.51,0,0
10:45:28,0,0,11.49,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.65,44.82,86.14,86.51,0,0
10:45:29,0,0,11.51,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,28,52,31,44.67,44.77,86.11,86.51,0,0
10:45:30,0,0,11.51,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,28,52,31,44.67,44.77,86.11,86.51,0,0
10:45:31,0,0,11.51,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,28,52,31,44.67,44.77,86.11,86.51,0,0
10:45:32,0,0,11.48,21,5,-39,0,22,6.5,21,50.3,19,3,21,8.4,27,52,31,44.59,44.72,86.1,86.43,0,0
10:45:33,0,0,11.48,21,5,-39,0,22,6.5,21,50.3,19,3,21,8.4,27,52,31,44.59,44.72,86.1,86.43,0,0
10:45:34,0,0,11.5,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.69,44.83,86.15,86.47,0,0
10:45:35,0,0,11.5,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.69,44.83,86.15,86.47,0,0
10:45:36,0,0,11.5,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.69,44.83,86.15,86.47,0,0
10:45:37,0,0,11.5,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.65,44.79,86.13,86.42,0,0
10:45:38,0,0,11.5,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.65,44.79,86.13,86.42,0,0
10:45:39,0,0,11.48,21,5,-39,0,22,6.5,22,50.3,19,3,21,8.4,28,52,31,44.64,44.79,86.06,86.54,0,0
10:45:40,0,0,11.48,21,5,-39,0,22,6.5,22,50.3,19,3,21,8.4,28,52,31,44.64,44.79,86.06,86.54,0,0
10:45:41,0,0,11.51,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,28,52,31,44.66,44.82,86.15,86.52,0,0
10:45:42,0,0,11.51,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,28,52,31,44.66,44.82,86.15,86.52,0,0
10:45:43,0,0,11.48,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.6,44.64,86.06,86.38,0,0
10:45:44,0,0,11.48,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.6,44.64,86.06,86.38,0,0
10:45:45,0,0,11.48,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.6,44.64,86.06,86.38,0,0
10:45:46,0,0,11.47,21,5,-39,0,22,6.5,21,50.3,19,3,21,8.4,27,52,31,44.61,44.74,86.05,86.47,0,0
10:45:47,0,0,11.47,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,52,31,44.61,44.73,86.07,86.4,0,0
