년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),최대(시간별_kw),최소(시간별_kw),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2022-10-05,2,559.44,23.31,130.32,0,130.32,7.9,0,0,0,0,0,0,0,7.92,79.92,123.84,52.56,130.32,37.44,51.12,30.24,26.64,19.44,0,0,0,0,0,0,0
2022-10-06,2,719.28,29.97,155.52,0,155.52,5.8,0,0,0,0,0,0,0,6.48,16.56,55.44,105.12,151.2,155.52,97.92,42.48,50.4,32.4,5.76,0,0,0,0,0,0
2022-10-07,2,1303.2,54.3,310.32,0,310.32,7.9,0,0,0,0,0,0,0,8.64,20.88,84.24,162,216.72,310.32,166.32,171.36,122.4,32.4,7.92,0,0,0,0,0,0
2022-10-08,2,2766.96,115.29,638.64,0,638.64,5,0,0,0,0,0,0,5.04,184.32,179.28,304.56,414,436.32,638.64,274.32,189.36,102.96,30.96,7.2,0,0,0,0,0,0
2022-10-09,2,2164.32,90.18,567.36,0,567.36,1.4,0,0,0,0,0,0,1.44,35.28,83.52,226.8,370.08,567.36,425.52,254.16,117.36,55.44,14.4,12.96,0,0,0,0,0,0
2022-10-10,2,5484.96,228.54,815.04,0,815.04,5,0,0,0,0,0,0,5.04,174.24,444.24,640.8,627.84,691.2,815.04,797.76,640.8,416.16,212.4,19.44,0,0,0,0,0,0
2022-10-11,2,5556.96,231.54,816.48,0,816.48,5.8,0,0,0,0,0,0,5.76,168.48,437.04,620.64,744.48,816.48,810,753.84,604.8,390.24,186.48,18.72,0,0,0,0,0,0
2022-10-12,2,5325.84,221.91,793.44,0,793.44,6.5,0,0,0,0,0,0,6.48,149.76,400.32,586.08,714.24,780.48,793.44,738,586.08,378.72,174.96,17.28,0,0,0,0,0,0
2022-10-13,2,5279.76,219.99,792.72,0,792.72,8.6,0,0,0,0,0,0,8.64,182.16,360.72,594.72,724.32,730.8,792.72,736.56,588.96,377.28,171.36,11.52,0,0,0,0,0,0
2022-10-14,2,4033.44,168.06,779.76,0,779.76,9.4,0,0,0,0,0,0,9.36,102.24,162.72,257.04,502.56,740.16,779.76,666,444.96,205.92,152.64,10.08,0,0,0,0,0,0
2022-10-15,2,5032.08,209.67,774,0,774,2.9,0,0,0,0,0,0,4.32,98.64,376.56,578.16,727.2,767.52,774,720,573.84,344.16,64.8,2.88,0,0,0,0,0,0
2022-10-16,2,2530.8,105.45,411.84,0,411.84,0.7,0,0,0,0,0,0,0.72,46.8,234,370.08,298.8,411.84,398.16,343.44,221.76,162.72,41.76,0.72,0,0,0,0,0,0
2022-10-17,2,3507.84,146.16,801.36,0,801.36,0.7,0,0,0,0,0,0,0.72,37.44,246.24,362.16,414.72,801.36,748.8,509.04,176.4,80.64,118.8,11.52,0,0,0,0,0,0
2022-10-18,2,5260.32,219.18,832.32,0,832.32,3.6,0,0,0,0,0,0,3.6,163.44,414,604.08,745.92,822.24,832.32,758.88,573.12,252,84.96,5.76,0,0,0,0,0,0
2022-10-19,2,5494.32,228.93,835.2,0,835.2,2.9,0,0,0,0,0,0,2.88,146.16,414.72,622.08,759.6,823.68,835.2,771.12,596.16,365.76,149.04,7.92,0,0,0,0,0,0
2022-10-20,2,5345.28,222.72,799.2,0,799.2,4.3,0,0,0,0,0,0,4.32,150.48,426.24,614.16,730.8,797.04,799.2,739.44,580.32,353.52,142.56,7.2,0,0,0,0,0,0
2022-10-21,2,2715.84,113.16,616.32,0,616.32,7.9,0,0,0,0,0,0,7.92,165.6,447.12,616.32,460.08,518.4,252.72,107.28,79.2,48.96,12.24,0,0,0,0,0,0,0
2022-10-22,2,4972.32,207.18,768.96,0,768.96,3.6,0,0,0,0,0,0,3.6,156.96,342,555.84,697.68,766.8,768.96,696.24,534.24,320.4,123.12,6.48,0,0,0,0,0,0
2022-10-23,2,843.12,35.13,162,0,162,0.7,0,0,0,0,0,0,0.72,35.28,162,23.04,119.52,82.8,94.32,141.84,133.92,38.16,11.52,0,0,0,0,0,0,0
2022-10-24,2,1903.68,79.32,348.48,0,348.48,0.7,0,0,0,0,0,0,0.72,115.2,339.12,212.4,238.32,348.48,209.52,69.12,51.84,206.64,110.16,2.16,0,0,0,0,0,0
2022-10-25,2,1172.16,48.84,252,0,252,8.6,0,0,0,0,0,0,0,8.64,37.44,79.2,126,192.24,252,181.44,111.6,158.4,25.2,0,0,0,0,0,0,0
2022-10-26,2,5036.4,209.85,786.96,0,786.96,0.7,0,0,0,0,0,0,0.72,121.68,396,589.68,717.84,774.72,786.96,734.4,564.48,281.52,66.24,2.16,0,0,0,0,0,0
2022-10-27,2,4389.84,182.91,695.52,0,695.52,3.6,0,0,0,0,0,0,0,94.32,313.92,487.44,619.92,687.6,695.52,649.44,461.52,281.52,95.04,3.6,0,0,0,0,0,0
2022-10-28,2,127.44,5.31,31.68,0,31.68,0.7,0,0,0,0,0,0,0,4.32,0.72,7.92,14.4,20.88,7.92,12.24,31.68,20.16,7.2,0,0,0,0,0,0,0
2022-10-29,2,1682.64,70.11,462.24,0,462.24,8.6,0,0,0,0,0,0,0,20.88,34.56,74.88,164.16,462.24,414.72,248.4,172.08,82.08,8.64,0,0,0,0,0,0,0
2022-10-30,2,963.36,40.14,172.8,0,172.8,9.4,0,0,0,0,0,0,0,9.36,28.08,88.56,146.16,123.84,107.28,163.44,172.8,102.96,20.88,0,0,0,0,0,0,0
2022-10-31,2,2961.36,123.39,676.08,0,676.08,2.2,0,0,0,0,0,0,0,7.2,41.04,40.32,128.16,556.56,606.96,676.08,514.8,300.96,87.12,2.16,0,0,0,0,0,0
2022-11-01,2,4284.72,178.53,720,0,720,0.7,0,0,0,0,0,0,0.72,83.52,172.08,444.24,651.6,720,710.64,642.96,492.48,282.24,82.08,2.16,0,0,0,0,0,0
2022-11-02,2,4469.04,186.21,722.16,0,722.16,1.4,0,0,0,0,0,0,0,66.24,308.88,514.08,654.48,722.16,718.56,644.4,480.96,277.2,80.64,1.44,0,0,0,0,0,0
2022-11-03,2,1867.68,77.82,360.72,0,360.72,0.7,0,0,0,0,0,0,0.72,42.48,153.36,190.08,281.52,336.24,226.8,360.72,193.68,59.04,22.32,0.72,0,0,0,0,0,0
2022-11-04,2,4966.56,206.94,799.2,0,799.2,0.7,0,0,0,0,0,0,0,93.6,378,583.92,720,778.32,799.2,715.68,530.64,286.56,79.92,0.72,0,0,0,0,0,0
2022-11-05,2,4993.2,208.05,783.36,0,783.36,0.7,0,0,0,0,0,0,0,92.16,387.36,589.68,717.84,782.64,783.36,717.84,537.84,303.84,79.92,0.72,0,0,0,0,0,0
2022-11-06,2,4786.56,199.44,757.44,0,757.44,0.7,0,0,0,0,0,0,0.72,85.68,360,562.32,689.04,756,757.44,695.52,519.12,286.56,73.44,0.72,0,0,0,0,0,0
2022-11-07,2,4276.08,178.17,714.24,0,714.24,0.7,0,0,0,0,0,0,0,64.8,303.84,516.24,639.36,705.6,714.24,626.4,382.32,260.64,61.92,0.72,0,0,0,0,0,0
2022-11-08,2,4373.28,182.22,719.28,0,719.28,64.8,0,0,0,0,0,0,0,64.8,305.28,514.08,651.6,716.4,719.28,634.32,460.8,241.92,64.8,0,0,0,0,0,0,0
2022-11-09,2,4481.28,186.72,739.44,0,739.44,56.2,0,0,0,0,0,0,0,70.56,336.24,543.6,672.48,739.44,730.8,648.72,484.56,198.72,56.16,0,0,0,0,0,0,0
2022-11-10,2,3946.32,164.43,671.04,0,671.04,33.1,0,0,0,0,0,0,0,33.12,248.4,463.68,588.96,671.04,670.32,588.96,411.12,218.88,51.84,0,0,0,0,0,0,0
2022-11-11,2,2277.36,94.89,495.36,0,495.36,5,0,0,0,0,0,0,0,8.64,43.92,265.68,486.72,480.24,495.36,286.56,166.32,38.88,5.04,0,0,0,0,0,0,0
2022-11-12,2,4038.48,168.27,648.72,0,648.72,47.5,0,0,0,0,0,0,0,47.52,267.84,483.84,606.96,648.72,628.56,626.4,453.6,226.8,48.24,0,0,0,0,0,0,0
2022-11-13,2,378.72,15.78,98.64,0,98.64,1.4,0,0,0,0,0,0,0,4.32,20.16,27.36,71.28,98.64,51.84,43.2,41.76,18.72,1.44,0,0,0,0,0,0,0
2022-11-14,2,1832.4,76.35,499.68,0,499.68,21.6,0,0,0,0,0,0,0,21.6,98.64,141.12,182.88,499.68,337.68,206.64,97.92,181.44,64.8,0,0,0,0,0,0,0
2022-11-15,2,4475.52,186.48,742.32,0,742.32,51.8,0,0,0,0,0,0,0,56.88,331.2,551.52,678.96,742.32,709.2,637.2,473.76,242.64,51.84,0,0,0,0,0,0,0
2022-11-16,2,4353.84,181.41,729.36,0,729.36,38.2,0,0,0,0,0,0,0,38.16,270,512.64,658.8,704.88,729.36,661.68,485.28,239.04,54,0,0,0,0,0,0,0
2022-11-17,2,4168.08,173.67,722.16,0,722.16,19.4,0,0,0,0,0,0,0,19.44,198.72,456.48,640.08,722.16,720.72,655.2,475.2,230.4,49.68,0,0,0,0,0,0,0
2022-11-18,2,4253.76,177.24,717.12,0,717.12,39.6,0,0,0,0,0,0,0,39.6,270.72,493.2,628.56,707.76,717.12,649.44,470.16,228.24,48.96,0,0,0,0,0,0,0
2022-11-19,2,445.68,18.57,102.24,0,102.24,1.4,0,0,0,0,0,0,0,1.44,13.68,23.76,45.36,34.56,102.24,50.4,72,63.36,38.88,0,0,0,0,0,0,0
2022-11-20,2,3129.84,130.41,626.4,0,626.4,13.7,0,0,0,0,0,0,0,13.68,216.72,416.16,626.4,581.76,298.08,429.84,363.6,144,39.6,0,0,0,0,0,0,0
2022-11-21,2,3348.72,139.53,660.96,0,660.96,33.1,0,0,0,0,0,0,0,33.12,246.24,457.92,640.8,660.96,406.8,372.96,324.72,148.32,56.88,0,0,0,0,0,0,0
2022-11-22,2,1709.28,71.22,524.88,0,524.88,7.2,0,0,0,0,0,0,0,15.12,95.76,247.68,524.88,504,155.52,109.44,49.68,7.2,0,0,0,0,0,0,0,0
2022-11-23,2,3347.28,139.47,702.72,0,702.72,5,0,0,0,0,0,0,0,5.04,33.12,87.12,455.04,702.72,698.4,673.92,463.68,180.72,47.52,0,0,0,0,0,0,0
2022-11-24,2,2811.6,117.15,590.4,0,590.4,13.7,0,0,0,0,0,0,0,13.68,129.6,176.4,262.8,370.08,534.96,590.4,478.08,213.12,42.48,0,0,0,0,0,0,0
2022-11-25,2,3692.88,153.87,646.56,0,646.56,27.4,0,0,0,0,0,0,0,27.36,239.76,437.04,552.96,646.56,576,573.84,405.36,196.56,37.44,0,0,0,0,0,0,0
2022-11-26,2,3982.32,165.93,689.76,0,689.76,23.8,0,0,0,0,0,0,0,23.76,216,457.2,596.88,668.88,689.76,628.56,449.28,207.36,44.64,0,0,0,0,0,0,0
2022-11-27,2,4091.76,170.49,704.88,0,704.88,25.2,0,0,0,0,0,0,0,25.2,228.96,478.8,623.52,699.12,704.88,640.08,471.6,188.64,30.96,0,0,0,0,0,0,0
2022-11-28,2,2620.8,109.2,590.4,0,590.4,25.2,0,0,0,0,0,0,0,25.2,216.72,457.92,590.4,543.6,107.28,307.44,182.16,155.52,34.56,0,0,0,0,0,0,0
2022-11-29,2,858.96,35.79,322.56,0,322.56,0.7,0,0,0,0,0,0,0,0.72,41.76,57.6,62.64,87.84,322.56,128.16,90,59.04,8.64,0,0,0,0,0,0,0
2022-11-30,2,3998.16,166.59,736.56,0,736.56,10.8,0,0,0,0,0,0,0,10.8,79.92,506.88,702.72,736.56,712.8,568.8,418.32,216.72,44.64,0,0,0,0,0,0,0
2022-12-01,2,4268.88,177.87,778.32,0,778.32,7.2,0,0,0,0,0,0,0,7.2,121.68,384.48,696.96,778.32,778.32,719.28,521.28,218.88,42.48,0,0,0,0,0,0,0
2022-12-02,2,4486.32,186.93,779.04,0,779.04,23,0,0,0,0,0,0,0,23.04,238.32,522.72,693.36,762.48,779.04,702,513.36,210.24,41.76,0,0,0,0,0,0,0
2022-12-03,2,2045.52,85.23,461.52,0,461.52,18.7,0,0,0,0,0,0,0,18.72,220.32,461.52,177.84,319.68,228.96,180.72,216,188.64,33.12,0,0,0,0,0,0,0
2022-12-04,2,2138.4,89.1,364.32,0,364.32,4.3,0,0,0,0,0,0,0,4.32,156.96,364.32,339.84,280.08,362.88,315.36,200.88,95.76,18,0,0,0,0,0,0,0
2022-12-05,2,3362.4,140.1,710.64,0,710.64,9.4,0,0,0,0,0,0,0,9.36,124.56,260.64,389.52,471.6,630,710.64,517.68,209.52,38.88,0,0,0,0,0,0,0
2022-12-06,2,2943.36,122.64,645.84,0,645.84,15.8,0,0,0,0,0,0,0,15.84,182.16,439.92,516.96,280.8,149.76,645.84,465.84,207.36,38.88,0,0,0,0,0,0,0
2022-12-07,2,3853.44,160.56,731.52,0,731.52,4.3,0,0,0,0,0,0,0,4.32,123.84,460.8,484.56,659.52,731.52,675.36,480.24,199.44,33.84,0,0,0,0,0,0,0
2022-12-08,2,4002.48,166.77,732.96,0,732.96,13,0,0,0,0,0,0,0,12.96,97.2,455.76,627.84,704.16,732.96,660.96,479.52,193.68,37.44,0,0,0,0,0,0,0
2022-12-09,2,1913.04,79.71,407.52,0,407.52,4.3,0,0,0,0,0,0,0,4.32,117.36,276.48,141.84,150.48,187.2,407.52,399.6,188.64,39.6,0,0,0,0,0,0,0
2022-12-10,2,2808.72,117.03,529.92,0,529.92,10.8,0,0,0,0,0,0,0,10.8,174.96,407.52,395.28,493.92,392.4,529.92,303.12,82.8,18,0,0,0,0,0,0,0
2022-12-11,2,2390.4,99.6,509.04,0,509.04,36,0,0,0,0,0,0,0,0,36,236.16,509.04,430.56,321.84,246.96,341.28,223.2,45.36,0,0,0,0,0,0,0
2022-12-12,2,1873.44,78.06,497.52,0,497.52,1.4,0,0,0,0,0,0,0,1.44,39.6,163.44,273.6,430.56,497.52,273.6,143.28,42.48,7.92,0,0,0,0,0,0,0
2022-12-13,2,3003.84,125.16,648,0,648,3.6,0,0,0,0,0,0,0,3.6,115.2,291.6,555.84,648,605.52,455.76,228.96,84.24,15.12,0,0,0,0,0,0,0
2022-12-14,2,4302.72,179.28,794.16,0,794.16,4.3,0,0,0,0,0,0,0,4.32,190.8,420.48,605.52,771.84,794.16,729.36,529.2,214.56,42.48,0,0,0,0,0,0,0
2022-12-15,2,2915.28,121.47,715.68,0,715.68,8.6,0,0,0,0,0,0,0,8.64,160.56,295.92,559.44,715.68,628.56,306.72,141.84,76.32,21.6,0,0,0,0,0,0,0
2022-12-16,2,3182.4,132.6,607.68,0,607.68,2.2,0,0,0,0,0,0,0,2.16,102.24,285.12,401.76,510.48,594.72,607.68,453.6,185.76,38.88,0,0,0,0,0,0,0
2022-12-17,2,2566.08,106.92,603.36,0,603.36,35.3,0,0,0,0,0,0,0,0,35.28,133.2,265.68,244.08,563.04,603.36,477.36,205.2,38.88,0,0,0,0,0,0,0
2022-12-18,2,4479.84,186.66,808.56,0,808.56,7.9,0,0,0,0,0,0,0,7.92,167.76,441.36,691.2,786.24,808.56,757.44,550.8,222.48,46.08,0,0,0,0,0,0,0
2022-12-19,2,4350.24,181.26,782.64,0,782.64,7.2,0,0,0,0,0,0,0,7.2,172.08,455.76,659.52,755.28,782.64,718.56,534.24,219.6,45.36,0,0,0,0,0,0,0
2022-12-20,2,4242.96,176.79,758.88,0,758.88,7.2,0,0,0,0,0,0,0,7.2,169.92,452.16,649.44,744.48,758.88,705.6,505.44,203.04,46.8,0,0,0,0,0,0,0
2022-12-21,2,1585.44,66.06,405.36,0,405.36,9.4,0,0,0,0,0,0,0,0,9.36,41.76,92.16,146.88,220.32,331.92,405.36,283.68,54,0,0,0,0,0,0,0
2022-12-22,2,4396.32,183.18,789.84,0,789.84,4.3,0,0,0,0,0,0,0,4.32,144,437.04,684,778.32,789.84,735.84,553.68,225.36,43.92,0,0,0,0,0,0,0
2022-12-23,2,4155.84,173.16,776.88,0,776.88,4.3,0,0,0,0,0,0,0,4.32,113.04,369.36,651.6,765.36,776.88,702,510.48,216.72,46.08,0,0,0,0,0,0,0
2022-12-24,2,3750.48,156.27,696.96,0,696.96,3.6,0,0,0,0,0,0,0,3.6,148.32,429.12,608.4,634.32,421.2,696.96,547.92,212.4,48.24,0,0,0,0,0,0,0
2022-12-25,2,4181.76,174.24,752.4,0,752.4,4.3,0,0,0,0,0,0,0,4.32,146.16,424.8,630.72,735.12,752.4,699.84,525.6,215.28,47.52,0,0,0,0,0,0,0
2022-12-26,2,2840.4,118.35,519.84,0,519.84,5,0,0,0,0,0,0,0,5.04,135.36,380.16,511.92,266.4,519.84,367.92,377.28,217.44,59.04,0,0,0,0,0,0,0
2022-12-27,2,4045.68,168.57,731.52,0,731.52,3.6,0,0,0,0,0,0,0,3.6,140.4,408.96,604.08,704.88,731.52,680.4,505.44,216,50.4,0,0,0,0,0,0,0
2022-12-28,2,3928.32,163.68,727.2,0,727.2,0.7,0,0,0,0,0,0,0,0.72,65.52,375.84,581.76,686.16,727.2,690.48,517.68,227.52,55.44,0,0,0,0,0,0,0
2022-12-29,2,4272.48,178.02,766.8,0,766.8,0.7,0,0,0,0,0,0,0,4.32,146.88,424.8,631.44,743.04,766.8,708.48,547.92,240.48,57.6,0.72,0,0,0,0,0,0
2022-12-30,2,4106.88,171.12,732.96,0,732.96,0.7,0,0,0,0,0,0,0,2.88,137.52,403.92,619.2,713.52,732.96,681.12,522.72,232.56,59.76,0.72,0,0,0,0,0,0
2022-12-31,2,4196.16,174.84,743.76,0,743.76,3.6,0,0,0,0,0,0,0,3.6,145.44,421.2,642.96,718.56,743.76,699.12,529.92,234,57.6,0,0,0,0,0,0,0
2023-01-01,2,3875.76,161.49,710.64,0,710.64,2.2,0,0,0,0,0,0,0,2.16,102.96,342.72,555.12,676.08,710.64,664.56,522,239.76,59.76,0,0,0,0,0,0,0
2023-01-02,2,4214.16,175.59,767.52,0,767.52,2.9,0,0,0,0,0,0,0,2.88,130.32,403.2,600.48,723.6,767.52,717.12,555.12,250.56,63.36,0,0,0,0,0,0,0
2023-01-03,2,4338,180.75,763.92,0,763.92,0.7,0,0,0,0,0,0,0,5.04,152.64,437.76,643.68,732.96,763.92,718.56,558.72,257.04,66.96,0.72,0,0,0,0,0,0
2023-01-04,2,4276.8,178.2,759.6,0,759.6,3.6,0,0,0,0,0,0,0,3.6,144,420.48,622.8,721.44,759.6,716.4,561.6,259.92,66.96,0,0,0,0,0,0,0
2023-01-05,2,3853.44,160.56,689.04,0,689.04,0.7,0,0,0,0,0,0,0,0.72,113.04,378,583.92,668.16,689.04,634.32,492.48,232.56,60.48,0.72,0,0,0,0,0,0
2023-01-06,2,3871.44,161.31,693.36,0,693.36,1.4,0,0,0,0,0,0,0,2.16,95.04,372.96,567.36,676.08,693.36,648.72,498.96,225.36,90,1.44,0,0,0,0,0,0
2023-01-07,2,3078.72,128.28,591.12,0,591.12,0.7,0,0,0,0,0,0,0,0.72,64.08,218.88,399.6,550.8,591.12,505.44,445.68,227.52,74.16,0.72,0,0,0,0,0,0
2023-01-08,2,3986.64,166.11,722.16,0,722.16,0.7,0,0,0,0,0,0,0,2.88,52.56,390.24,592.56,691.92,722.16,675.36,529.92,259.2,69.12,0.72,0,0,0,0,0,0
2023-01-09,2,1667.52,69.48,396,0,396,0.7,0,0,0,0,0,0,0,0,9.36,79.92,175.68,396,365.04,225.36,214.56,150.48,50.4,0.72,0,0,0,0,0,0
2023-01-10,2,4167.36,173.64,735.84,0,735.84,0.7,0,0,0,0,0,0,0,0.72,121.68,399.6,595.44,696.96,735.84,702,555.12,281.52,77.04,1.44,0,0,0,0,0,0
2023-01-11,2,4214.16,175.59,732.96,0,732.96,1.4,0,0,0,0,0,0,0,2.88,145.44,415.44,608.4,704.16,732.96,696.24,552.24,279.36,75.6,1.44,0,0,0,0,0,0
2023-01-12,2,3894.48,162.27,679.68,0,679.68,2.9,0,0,0,0,0,0,0,4.32,122.4,373.68,562.32,646.56,679.68,648,505.44,271.44,77.76,2.88,0,0,0,0,0,0
2023-01-13,2,491.04,20.46,126,0,126,11.5,0,0,0,0,0,0,0,0,11.52,12.24,13.68,29.52,126,95.04,110.88,74.16,18,0,0,0,0,0,0,0
2023-01-14,2,86.4,3.6,34.56,0,34.56,0.7,0,0,0,0,0,0,0,0,0,0,2.88,7.2,8.64,18,34.56,14.4,0.72,0,0,0,0,0,0,0
2023-01-15,2,459.36,19.14,85.68,0,85.68,8.6,0,0,0,0,0,0,0,0,8.64,41.76,64.8,69.12,85.68,69.84,56.88,51.84,10.8,0,0,0,0,0,0,0
2023-01-16,2,1521.36,63.39,391.68,0,391.68,2.2,0,0,0,0,0,0,0,2.16,33.12,95.76,249.12,173.52,133.92,161.28,391.68,187.2,90,3.6,0,0,0,0,0,0
2023-01-17,2,2160,90,436.32,0,436.32,2.2,0,0,0,0,0,0,0,2.16,56.88,97.92,190.8,304.56,311.76,417.6,436.32,216.72,119.52,5.76,0,0,0,0,0,0
2023-01-18,2,4134.24,172.26,766.08,0,766.08,4.3,0,0,0,0,0,0,0,4.32,144.72,372.24,405.36,689.76,766.08,727.2,586.8,331.2,102.24,4.32,0,0,0,0,0,0
2023-01-19,2,4302,179.25,744.48,0,744.48,5,0,0,0,0,0,0,0,5.04,134.64,440.64,653.76,744.48,696.96,564.48,607.68,342.72,105.84,5.76,0,0,0,0,0,0
2023-01-20,2,4718.88,196.62,809.28,0,809.28,2.9,0,0,0,0,0,0,0,2.88,123.12,407.52,634.32,755.28,809.28,804.24,661.68,392.4,123.84,4.32,0,0,0,0,0,0
2023-01-21,2,4870.08,202.92,817.2,0,817.2,5.8,0,0,0,0,0,0,0,5.76,185.04,487.44,671.76,772.56,817.2,784.08,639.36,380.16,120.96,5.76,0,0,0,0,0,0
2023-01-22,2,2290.32,95.43,514.8,0,514.8,0.7,0,0,0,0,0,0,0,0.72,36.72,113.76,220.32,395.28,396.72,514.8,285.84,243.36,78.48,4.32,0,0,0,0,0,0
2023-01-23,2,4098.96,170.79,729.36,0,729.36,5.8,0,0,0,0,0,0,0,5.76,138.96,379.44,572.4,692.64,729.36,676.8,504,298.08,94.32,7.2,0,0,0,0,0,0
2023-01-24,2,5052.96,210.54,864.72,0,864.72,5.8,0,0,0,0,0,0,0,5.76,177.12,434.16,655.92,813.6,864.72,832.32,689.04,431.28,141.12,7.92,0,0,0,0,0,0
2023-01-25,2,4540.32,189.18,798.48,0,798.48,7.9,0,0,0,0,0,0,0,7.92,206.64,522.72,644.4,421.92,707.76,798.48,663.84,414.72,144,7.92,0,0,0,0,0,0
2023-01-26,2,2314.08,96.42,645.84,0,645.84,0.7,0,0,0,0,0,0,0,0.72,93.6,298.8,447.12,645.84,318.24,239.04,169.92,80.64,19.44,0.72,0,0,0,0,0,0
2023-01-27,2,4939.2,205.8,822.96,0,822.96,7.9,0,0,0,0,0,0,0,7.92,192.24,496.08,682.56,786.96,822.96,792,628.56,380.16,139.68,10.08,0,0,0,0,0,0
2023-01-28,2,5056.56,210.69,822.24,0,822.24,8.6,0,0,0,0,0,0,0,8.64,200.16,514.8,699.12,794.88,822.24,798.48,647.28,414.72,145.44,10.8,0,0,0,0,0,0
2023-01-29,2,4633.92,193.08,817.2,0,817.2,5,0,0,0,0,0,0,0,8.64,194.4,496.08,679.68,780.48,817.2,516.96,635.76,390.24,109.44,5.04,0,0,0,0,0,0
2023-01-30,2,4965.12,206.88,815.76,0,815.76,8.6,0,0,0,0,0,0,0,8.64,187.2,478.8,675.36,774,815.76,790.56,647.28,418.32,155.52,13.68,0,0,0,0,0,0
2023-01-31,2,4648.32,193.68,774.72,0,774.72,7.2,0,0,0,0,0,0,0,7.2,166.32,435.6,624.24,743.76,774.72,741.6,618.48,375.84,146.88,13.68,0,0,0,0,0,0
2023-02-01,2,4382.64,182.61,725.76,0,725.76,2.9,0,0,0,0,0,0,0,2.88,147.6,412.56,567.36,669.6,725.76,694.8,568.08,399.6,172.8,21.6,0,0,0,0,0,0
2023-02-02,2,3981.6,165.9,691.2,0,691.2,10.1,0,0,0,0,0,0,0,11.52,144.72,414,597.6,650.16,691.2,594.72,483.84,273.6,110.16,10.08,0,0,0,0,0,0
2023-02-03,2,3250.8,135.45,704.16,0,704.16,0.7,0,0,0,0,0,0,0,0.72,64.08,285.12,476.64,704.16,560.16,448.56,369.36,194.4,135.36,12.24,0,0,0,0,0,0
2023-02-04,2,5026.32,209.43,807.12,0,807.12,13,0,0,0,0,0,0,0,12.96,220.32,504,671.76,779.04,807.12,779.04,648,415.44,168.48,20.16,0,0,0,0,0,0
2023-02-05,2,5081.76,211.74,812.88,0,812.88,14.4,0,0,0,0,0,0,0,14.4,224.64,496.8,670.32,781.92,812.88,784.08,658.8,434.88,182.16,20.88,0,0,0,0,0,0
2023-02-06,2,4491.36,187.14,768.24,0,768.24,13.7,0,0,0,0,0,0,0,13.68,172.08,459.36,631.44,735.12,768.24,733.68,594,265.68,102.24,15.84,0,0,0,0,0,0
2023-02-07,2,3330.72,138.78,635.04,0,635.04,4.3,0,0,0,0,0,0,0,4.32,112.32,352.8,541.44,635.04,630.72,525.6,301.68,151.92,61.92,12.96,0,0,0,0,0,0
2023-02-08,2,4133.52,172.23,737.28,0,737.28,12.2,0,0,0,0,0,0,0,12.24,172.08,415.44,597.6,712.08,737.28,639.36,308.16,354.96,162,22.32,0,0,0,0,0,0
2023-02-09,2,3167.28,131.97,767.52,0,767.52,13.7,0,0,0,0,0,0,0,13.68,185.76,434.16,632.88,767.52,398.16,230.4,170.64,195.12,124.56,14.4,0,0,0,0,0,0
2023-02-10,2,2849.04,118.71,686.16,0,686.16,21.6,0,0,0,0,0,0,0,0,30.24,87.12,212.4,667.44,686.16,496.08,403.2,156.96,87.84,21.6,0,0,0,0,0,0
2023-02-11,2,3309.12,137.88,598.32,0,598.32,16.6,0,0,0,0,0,0,0,17.28,177.84,367.2,550.8,480.96,598.32,401.76,443.52,159.12,95.76,16.56,0,0,0,0,0,0
2023-02-12,2,2336.4,97.35,401.04,0,401.04,8.6,0,0,0,0,0,0,0,27.36,125.28,274.32,304.56,347.04,401.04,398.88,258.48,123.84,66.96,8.64,0,0,0,0,0,0
2023-02-13,2,61.92,2.58,12.96,0,12.96,1.4,0,0,0,0,0,0,0,0,1.44,5.04,10.8,12.96,12.96,10.8,5.04,2.88,0,0,0,0,0,0,0,0
2023-02-14,2,1460.16,60.84,359.28,0,359.28,1.4,0,0,0,0,0,0,0,1.44,37.44,68.4,127.44,178.56,259.2,184.32,359.28,136.08,92.16,15.84,0,0,0,0,0,0
2023-02-15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-16,2,2270.16,94.59,465.12,0,465.12,25.9,0,0,0,0,0,0,0,0,0,0,25.92,249.84,410.4,465.12,421.2,434.16,226.08,37.44,0,0,0,0,0,0
2023-02-17,2,3881.52,161.73,739.44,0,739.44,14.4,0,0,0,0,0,0,0,14.4,90,219.6,362.88,521.28,648.72,739.44,630.72,437.76,183.6,33.12,0,0,0,0,0,0
2023-02-18,2,654.48,27.27,172.8,0,172.8,8.6,0,0,0,0,0,0,0,0,8.64,13.68,48.24,61.92,96.48,121.68,172.8,64.8,56.16,10.08,0,0,0,0,0,0
2023-02-19,2,4727.52,196.98,802.8,0,802.8,5,0,0,0,0,0,0,0,5.04,197.28,259.92,488.88,756,802.8,784.08,694.8,465.12,231.12,42.48,0,0,0,0,0,0
2023-02-20,2,5731.92,238.83,886.32,0,886.32,33.8,0,0,0,0,0,0,0,33.84,255.6,542.88,727.92,814.32,886.32,864,733.68,519.12,295.2,59.04,0,0,0,0,0,0
