일시,AC_출력_1,AC_출력_2,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
2021-10-17 06:00:00,0.0,0.0,5.1,311.1,1.9,0.0,48.8
2021-10-17 07:00:00,13.7349999,13.6491666,4.6,269.2,1.1,0.0,52.7
2021-10-17 08:00:00,28.67749929,28.02083302,6.9,313.3,2.4,0.0,47.3
2021-10-17 09:00:00,35.77999973,37.27500025,8.6,347.4,2.4,0.0,45.6
2021-10-17 10:00:00,39.47250017,42.4350001,9.5,346.7,3.2,0.0,44.0
2021-10-17 11:00:00,41.64999898,44.31499958,10.3,353.1,2.4,0.0,39.8
2021-10-17 12:00:00,37.06899986,41.98999977,11.1,23.3,2.4,0.0,30.8
2021-10-17 13:00:00,33.72583294,36.43666681,11.3,4.6,2.0,0.0,38.9
2021-10-17 14:00:00,29.82583332,27.52666632,12.1,10.0,2.1,0.0,43.4
2021-10-17 15:00:00,15.83416645,15.35583345,11.3,46.1,1.5,0.0,47.9
2021-10-17 16:00:00,5.500833392,5.002499958,10.4,24.4,1.6,0.0,48.8
2021-10-17 17:00:00,4.275454565,3.569090843,9.9,351.4,0.8,0.0,53.6
2021-10-17 18:00:00,0.0,0.0,7.9,270.0,0.5,0.0,66.6
2021-10-17 19:00:00,0.0,0.0,7.1,291.4,3.6,0.0,73.5
2021-10-17 20:00:00,0.0,0.0,6.5,291.4,4.0,0.0,77.9
2021-10-17 21:00:00,0.0,0.0,6.0,291.4,3.5,0.0,80.1
2021-10-17 22:00:00,0.0,0.0,5.9,285.0,4.2,0.0,74.6
2021-10-17 23:00:00,0.0,0.0,6.5,280.9,3.3,0.0,61.7
2021-10-18 00:00:00,0.0,0.0,5.9,286.4,3.8,0.0,63.3
2021-10-18 01:00:00,0.0,0.0,5.7,288.0,3.8,0.0,62.1
2021-10-18 02:00:00,0.0,0.0,5.7,281.5,2.8,0.0,57.4
2021-10-18 03:00:00,0.0,0.0,5.4,287.0,4.8,0.0,58.8
2021-10-18 04:00:00,0.0,0.0,5.2,290.3,3.4,0.0,57.9
2021-10-18 05:00:00,0.0,0.0,5.1,284.6,3.8,0.0,57.3
2021-10-18 06:00:00,0.0,0.0,4.8,285.7,2.9,0.0,58.6
2021-10-18 07:00:00,14.36166672,14.27833327,5.0,286.6,4.3,0.0,57.4
2021-10-18 08:00:00,28.30499983,27.78750006,7.1,288.6,3.5,0.0,49.7
2021-10-18 09:00:00,36.6833334,36.25999991,10.0,298.4,3.2,0.0,42.9
2021-10-18 10:00:00,39.76166662,40.0024999,13.5,290.8,3.0,0.0,29.2
2021-10-18 11:00:00,38.6218182,41.23363668,15.6,148.9,1.7,0.0,35.3
2021-10-18 12:00:00,37.21666654,39.69416714,17.2,153.5,3.3,0.0,46.6
2021-10-18 13:00:00,35.10333379,34.70499961,17.3,145.9,2.1,0.0,49.4
2021-10-18 14:00:00,28.08500004,26.04833317,18.8,151.6,2.8,0.0,42.3
2021-10-18 15:00:00,14.8866667,14.39750004,18.1,164.9,3.5,0.0,38.1
2021-10-18 16:00:00,5.505454584,5.007272742,17.0,167.7,2.9,0.0,44.5
2021-10-18 17:00:00,4.277999926,3.545555539,15.6,161.8,2.4,0.0,47.3
2021-10-18 18:00:00,0.0,0.0,13.0,0.0,0.4,0.0,57.2
2021-10-18 19:00:00,0.0,0.0,11.9,295.1,2.8,0.0,69.4
2021-10-18 20:00:00,0.0,0.0,11.1,294.5,2.0,0.0,73.1
2021-10-18 21:00:00,0.0,0.0,10.9,295.3,2.8,0.0,72.0
2021-10-18 22:00:00,0.0,0.0,11.1,284.6,3.6,0.0,67.7
2021-10-18 23:00:00,0.0,0.0,11.1,283.7,2.2,0.0,66.4
2021-10-19 00:00:00,0.0,0.0,11.8,283.2,4.2,0.0,60.8
2021-10-19 01:00:00,0.0,0.0,11.8,282.5,4.1,0.0,59.6
2021-10-19 02:00:00,0.0,0.0,12.1,285.2,3.5,0.0,58.6
2021-10-19 03:00:00,0.0,0.0,11.6,290.9,3.3,0.0,60.2
2021-10-19 04:00:00,0.0,0.0,12.8,291.2,3.7,0.0,51.9
2021-10-19 05:00:00,0.0,0.0,12.7,333.8,1.9,0.0,52.2
2021-10-19 06:00:00,0.0,0.0,12.1,347.2,0.9,0.0,62.8
2021-10-19 07:00:00,4.209166527,3.505999994,12.1,287.4,1.4,0.0,62.0
2021-10-19 08:00:00,9.520833413,8.557500025,12.3,287.3,1.6,0.0,58.7
2021-10-19 09:00:00,16.66916656,15.25666682,13.3,268.0,1.9,0.0,59.6
2021-10-19 10:00:00,32.56416655,35.31666629,14.0,259.3,1.4,0.0,58.8
2021-10-19 11:00:00,20.33636349,20.17000012,17.6,332.9,1.7,0.0,43.2
2021-10-19 12:00:00,21.15416654,21.63499999,15.7,6.7,1.5,0.0,48.2
2021-10-19 13:00:00,13.30916659,11.59750017,15.7,13.4,2.2,0.0,47.2
2021-10-19 14:00:00,9.672500134,8.323333303,15.9,6.0,2.8,0.0,47.3
2021-10-19 15:00:00,8.778333346,7.494166652,14.0,14.7,2.4,0.0,67.5
2021-10-19 16:00:00,7.284166614,6.074166616,13.5,331.2,1.8,0.0,71.7
2021-10-19 17:00:00,4.817999935,3.961999965,11.1,4.6,3.9,0.0,75.7
2021-10-19 18:00:00,0.0,0.0,10.0,357.8,2.8,0.0,77.8
2021-10-19 19:00:00,0.0,0.0,9.6,320.2,1.4,0.0,73.6
2021-10-19 20:00:00,0.0,0.0,10.3,347.5,2.1,0.0,74.2
2021-10-19 21:00:00,0.0,0.0,8.0,324.5,2.4,5.5,91.7
2021-10-19 22:00:00,0.0,0.0,8.0,316.9,1.0,3.5,93.1
2021-10-19 23:00:00,0.0,0.0,8.1,301.9,1.6,1.5,93.4
2021-10-20 00:00:00,0.0,0.0,8.1,289.2,2.1,2.0,92.9
2021-10-20 01:00:00,0.0,0.0,8.0,287.4,2.1,1.0,92.6
2021-10-20 02:00:00,0.0,0.0,8.1,0.0,0.2,0.5,92.4
2021-10-20 03:00:00,0.0,0.0,7.8,288.6,0.5,0.0,93.3
2021-10-20 04:00:00,0.0,0.0,7.8,0.0,0.4,0.0,92.5
2021-10-20 05:00:00,0.0,0.0,7.8,0.0,0.4,0.0,92.8
2021-10-20 06:00:00,0.0,0.0,7.8,299.6,0.8,0.5,92.2
2021-10-20 07:00:00,4.264545441,3.49454546,7.9,280.1,1.0,0.0,91.3
2021-10-20 08:00:00,5.81583341,4.755833407,8.2,282.8,1.3,0.5,90.9
2021-10-20 09:00:00,17.13333313,15.4916666,9.1,281.6,0.7,0.0,86.0
2021-10-20 10:00:00,27.70636394,27.5918182,12.3,276.9,0.8,0.0,74.2
2021-10-20 11:00:00,32.24083289,36.06166673,13.2,26.0,2.1,0.0,61.7
2021-10-20 12:00:00,32.46166658,38.40999969,13.8,46.9,1.7,0.0,56.2
2021-10-20 13:00:00,13.89666669,12.27166669,13.5,130.4,1.8,0.0,65.8
2021-10-20 14:00:00,11.06000018,9.446666598,13.5,108.0,0.8,0.0,61.2
2021-10-20 15:00:00,7.249091018,6.018181801,13.2,109.1,0.7,0.0,61.5
2021-10-20 16:00:00,4.553333322,3.670833329,12.8,106.5,0.6,0.0,63.0
2021-10-20 17:00:00,4.189999921,3.491666675,12.4,317.8,1.0,0.0,65.1
2021-10-20 18:00:00,0.0,0.0,11.6,301.1,1.6,0.0,75.8
2021-10-20 19:00:00,0.0,0.0,11.0,294.4,2.0,0.0,81.1
2021-10-20 20:00:00,0.0,0.0,10.8,0.0,0.4,0.0,85.4
2021-10-20 21:00:00,0.0,0.0,10.2,193.0,1.2,0.0,85.9
2021-10-20 22:00:00,0.0,0.0,9.4,287.1,1.2,0.0,89.0
2021-10-20 23:00:00,0.0,0.0,9.3,290.7,2.5,0.0,89.5
2021-10-21 00:00:00,0.0,0.0,8.6,296.2,4.9,0.0,89.7
2021-10-21 01:00:00,0.0,0.0,8.1,290.5,2.6,0.0,88.4
2021-10-21 02:00:00,0.0,0.0,7.8,293.0,3.8,0.0,86.6
2021-10-21 03:00:00,0.0,0.0,7.7,290.7,4.5,0.0,85.1
2021-10-21 04:00:00,0.0,0.0,7.5,294.2,5.1,0.0,84.1
2021-10-21 05:00:00,0.0,0.0,7.3,298.2,3.9,0.0,82.1
2021-10-21 06:00:00,0.0,0.0,7.0,290.2,4.7,0.0,82.5
2021-10-21 07:00:00,4.524999936,3.707500001,6.7,292.4,4.3,0.0,82.5
2021-10-21 08:00:00,11.50249982,11.10749996,7.3,293.9,4.8,0.0,78.9
2021-10-21 09:00:00,29.74166624,28.86500025,9.6,300.8,1.3,0.0,71.5
2021-10-21 10:00:00,36.1608332,35.94833302,14.8,190.7,1.0,0.0,64.9
2021-10-21 11:00:00,28.91416669,31.80083315,15.8,146.0,1.1,0.0,61.5
2021-10-21 12:00:00,31.69916725,32.77166669,16.6,166.9,2.4,0.0,58.6
2021-10-21 13:00:00,21.01083366,19.0,15.9,133.0,2.7,0.0,57.4
2021-10-21 14:00:00,12.40666668,10.68416675,15.7,160.2,2.9,0.0,61.8
2021-10-21 15:00:00,10.83333337,9.245000005,15.1,108.5,2.0,0.0,56.7
2021-10-21 16:00:00,5.742500027,4.654166679,15.2,153.4,1.5,0.0,56.8
2021-10-21 17:00:00,4.308571407,3.544000006,13.7,334.9,1.3,0.0,73.4
2021-10-21 18:00:00,0.0,0.0,13.1,5.3,1.9,0.0,75.6
2021-10-21 19:00:00,0.0,0.0,12.4,321.4,1.5,0.0,80.5
2021-10-21 20:00:00,0.0,0.0,11.4,289.7,1.6,0.5,87.4
2021-10-21 21:00:00,0.0,0.0,10.9,309.7,1.9,0.0,88.6
2021-10-21 22:00:00,0.0,0.0,10.8,288.6,0.9,0.0,87.0
2021-10-21 23:00:00,0.0,0.0,10.9,328.5,1.1,0.0,83.6
2021-10-22 00:00:00,0.0,0.0,10.6,212.5,0.7,1.0,86.8
2021-10-22 01:00:00,0.0,0.0,10.1,0.0,0.3,1.5,91.9
2021-10-22 02:00:00,0.0,0.0,10.3,315.2,1.1,0.0,91.9
2021-10-22 03:00:00,0.0,0.0,9.9,295.5,1.8,0.0,92.2
2021-10-22 04:00:00,0.0,0.0,9.8,290.8,2.2,0.5,91.6
2021-10-22 05:00:00,0.0,0.0,9.7,285.5,1.9,0.0,91.1
2021-10-22 06:00:00,0.0,0.0,9.6,311.8,1.1,0.5,89.5
2021-10-22 07:00:00,4.24666671,3.49909091,9.7,0.0,0.4,0.0,89.2
2021-10-22 08:00:00,14.49000009,12.46166662,10.5,0.0,0.1,0.0,87.9
2021-10-22 09:00:00,9.644166668,8.147500078,12.2,348.5,1.8,0.0,82.8
2021-10-22 10:00:00,8.880000035,7.465833267,11.4,317.2,2.3,1.0,83.7
2021-10-22 11:00:00,18.95166675,18.09916695,12.0,236.9,0.5,0.0,81.3
2021-10-22 12:00:00,25.61666648,26.83000024,15.0,333.9,2.2,0.0,60.7
2021-10-22 13:00:00,6.137272705,5.027272701,14.4,5.7,2.7,0.5,61.5
2021-10-22 14:00:00,12.84666693,11.04833329,10.1,0.0,0.4,4.0,91.8
2021-10-22 15:00:00,8.776666641,7.451666633,12.7,322.3,0.9,0.5,84.8
2021-10-22 16:00:00,5.201666673,4.211666624,11.7,131.0,0.5,0.5,84.1
2021-10-22 17:00:00,4.680000019,3.819999981,10.3,295.6,1.7,3.0,89.7
2021-10-22 18:00:00,0.0,0.0,9.9,289.4,2.9,2.0,89.9
2021-10-22 19:00:00,0.0,0.0,9.6,294.8,2.8,2.0,91.1
2021-10-22 20:00:00,0.0,0.0,8.9,320.9,0.9,0.5,90.5
2021-10-22 21:00:00,0.0,0.0,9.4,287.9,3.6,0.0,88.0
2021-10-22 22:00:00,0.0,0.0,9.2,347.0,1.4,0.0,86.3
2021-10-22 23:00:00,0.0,0.0,9.0,290.8,3.5,0.0,85.2
2021-10-23 00:00:00,0.0,0.0,8.5,301.7,3.8,0.0,85.5
2021-10-23 01:00:00,0.0,0.0,8.1,298.6,3.3,0.0,85.2
2021-10-23 02:00:00,0.0,0.0,8.2,295.5,4.4,0.0,83.0
2021-10-23 03:00:00,0.0,0.0,8.5,312.4,3.6,0.0,79.6
2021-10-23 04:00:00,0.0,0.0,8.2,311.3,3.9,0.0,79.2
2021-10-23 05:00:00,0.0,0.0,8.8,299.8,3.0,0.0,74.7
2021-10-23 06:00:00,0.0,0.0,8.0,303.1,2.9,0.0,78.8
2021-10-23 07:00:00,10.08833321,9.792499979,8.2,314.6,3.1,0.0,77.0
2021-10-23 08:00:00,25.19000022,24.70916669,9.9,289.4,3.7,0.0,69.4
2021-10-23 09:00:00,34.38750013,33.85833359,12.4,285.4,3.4,0.0,61.5
2021-10-23 10:00:00,39.63454541,38.14636404,15.3,284.7,2.3,0.0,54.4
2021-10-23 11:00:00,37.68416691,39.48083401,17.9,200.2,0.9,0.0,45.1
2021-10-23 12:00:00,39.41333326,37.80499967,18.7,132.1,2.0,0.0,49.1
2021-10-23 13:00:00,33.61500009,33.5016667,18.7,133.0,2.1,0.0,48.5
2021-10-23 14:00:00,26.91666667,25.32916673,18.6,152.5,3.5,0.0,50.7
2021-10-23 15:00:00,13.89083346,13.77083349,17.7,167.3,3.8,0.0,54.4
2021-10-23 16:00:00,5.107499997,4.654999991,17.1,163.3,3.6,0.0,56.8
2021-10-23 17:00:00,4.256250024,3.543749958,15.2,157.5,3.0,0.0,62.8
2021-10-23 18:00:00,0.0,0.0,13.2,0.0,0.4,0.0,73.7
2021-10-23 19:00:00,0.0,0.0,12.0,294.1,2.2,0.0,82.9
2021-10-23 20:00:00,0.0,0.0,11.5,288.5,2.9,0.0,82.5
2021-10-23 21:00:00,0.0,0.0,11.6,288.8,4.0,0.0,71.2
2021-10-23 22:00:00,0.0,0.0,11.1,294.2,4.0,0.0,65.3
2021-10-23 23:00:00,0.0,0.0,10.8,290.1,3.7,0.0,61.1
2021-10-24 00:00:00,0.0,0.0,10.1,296.1,3.9,0.0,60.9
2021-10-24 01:00:00,0.0,0.0,10.9,283.8,3.8,0.0,54.0
2021-10-24 02:00:00,0.0,0.0,10.8,283.5,3.4,0.0,52.5
2021-10-24 03:00:00,0.0,0.0,10.2,278.1,2.4,0.0,54.8
2021-10-24 04:00:00,0.0,0.0,8.6,226.2,1.1,0.0,64.3
2021-10-24 05:00:00,0.0,0.0,9.0,274.1,1.9,0.0,60.4
2021-10-24 06:00:00,0.0,0.0,8.7,236.2,1.4,0.0,61.3
2021-10-24 07:00:00,9.738333384,9.176666737,9.0,275.8,2.2,0.0,59.2
2021-10-24 08:00:00,25.29750029,24.7166667,10.3,284.1,4.5,0.0,54.0
2021-10-24 09:00:00,33.51272704,33.65999985,12.9,282.5,2.6,0.0,48.1
2021-10-24 10:00:00,39.94749991,39.74166648,16.2,280.6,2.8,0.0,37.0
2021-10-24 11:00:00,37.1266667,39.85583369,18.4,273.4,1.8,0.0,32.1
2021-10-24 12:00:00,37.76166677,38.5641667,19.8,199.4,1.6,0.0,24.7
2021-10-24 13:00:00,34.11749999,33.58166631,19.6,125.0,1.6,0.0,30.7
2021-10-24 14:00:00,26.88166666,25.24833314,19.6,152.6,1.8,0.0,30.7
2021-10-24 15:00:00,13.91333314,13.8008333,18.7,137.6,2.5,0.0,38.8
2021-10-24 16:00:00,5.022500038,4.580833336,18.1,122.7,1.3,0.0,40.2
2021-10-24 17:00:00,4.205555545,3.498750001,16.0,177.4,0.5,0.0,47.2
2021-10-24 18:00:00,0.0,0.0,13.2,288.8,1.8,0.0,60.7
2021-10-24 19:00:00,0.0,0.0,12.2,290.6,2.5,0.0,63.6
2021-10-24 20:00:00,0.0,0.0,11.7,294.0,4.0,0.0,65.5
2021-10-24 21:00:00,0.0,0.0,10.4,280.0,1.8,0.0,69.6
2021-10-24 22:00:00,0.0,0.0,10.5,295.5,5.0,0.0,61.3
2021-10-24 23:00:00,0.0,0.0,10.2,285.9,5.9,0.0,57.2
2021-10-25 00:00:00,0.0,0.0,10.2,295.1,5.1,0.0,54.5
2021-10-25 01:00:00,0.0,0.0,10.5,276.7,3.5,0.0,52.1
2021-10-25 02:00:00,0.0,0.0,9.9,279.0,4.2,0.0,56.5
2021-10-25 03:00:00,0.0,0.0,10.2,286.1,3.7,0.0,56.1
2021-10-25 04:00:00,0.0,0.0,10.6,274.3,2.5,0.0,54.4
2021-10-25 05:00:00,0.0,0.0,9.2,273.3,2.2,0.0,61.8
2021-10-25 06:00:00,0.0,0.0,9.0,278.4,3.0,0.0,63.1
2021-10-25 07:00:00,7.661818288,6.969090895,9.3,287.5,5.5,0.0,60.7
2021-10-25 08:00:00,22.23499997,21.69500001,9.9,293.1,3.5,0.0,59.5
2021-10-25 09:00:00,34.56583325,33.84833368,13.0,294.4,3.4,0.0,49.6
2021-10-25 10:00:00,39.78333346,38.12000052,16.1,289.2,2.6,0.0,42.1
2021-10-25 11:00:00,41.5899992,39.32499981,18.1,353.0,1.1,0.0,31.8
2021-10-25 12:00:00,37.94818185,37.12454536,18.8,133.4,1.5,0.0,36.1
2021-10-25 13:00:00,32.83999999,32.36416674,19.1,138.7,1.4,0.0,41.0
2021-10-25 14:00:00,25.48000024,23.82909099,19.1,121.3,1.7,0.0,37.8
2021-10-25 15:00:00,13.34333348,13.05166674,18.4,143.2,1.8,0.0,43.0
2021-10-25 16:00:00,5.155000011,4.604999979,18.0,154.3,2.0,0.0,48.1
2021-10-25 17:00:00,4.245555613,3.524285691,16.4,158.3,1.2,0.0,55.6
2021-10-25 18:00:00,0.0,0.0,14.0,283.6,1.2,0.0,65.1
2021-10-25 19:00:00,0.0,0.0,12.9,289.1,2.9,0.0,69.1
2021-10-25 20:00:00,0.0,0.0,12.0,295.2,3.9,0.0,72.9
2021-10-25 21:00:00,0.0,0.0,11.3,294.4,5.0,0.0,74.1
2021-10-25 22:00:00,0.0,0.0,11.2,285.0,3.9,0.0,71.5
2021-10-25 23:00:00,0.0,0.0,11.3,286.9,3.9,0.0,67.8
2021-10-26 00:00:00,0.0,0.0,10.8,278.1,3.3,0.0,67.1
2021-10-26 01:00:00,0.0,0.0,10.8,284.2,4.0,0.0,64.4
2021-10-26 02:00:00,0.0,0.0,10.5,285.7,4.8,0.0,63.5
2021-10-26 03:00:00,0.0,0.0,10.2,286.6,4.4,0.0,62.9
2021-10-26 04:00:00,0.0,0.0,9.8,298.6,3.5,0.0,62.9
2021-10-26 05:00:00,0.0,0.0,9.4,298.3,3.8,0.0,63.8
2021-10-26 06:00:00,0.0,0.0,8.9,290.7,2.8,0.0,63.7
2021-10-26 07:00:00,9.325833281,8.630833507,8.9,298.8,4.9,0.0,61.8
2021-10-26 08:00:00,23.91749986,23.24583356,10.5,295.6,4.9,0.0,54.0
2021-10-26 09:00:00,31.92500019,31.58166695,12.4,290.8,3.4,0.0,46.8
2021-10-26 10:00:00,38.33583387,37.05999978,15.6,293.7,3.2,0.0,40.6
2021-10-26 11:00:00,34.39250084,37.54749966,19.1,279.5,1.3,0.0,34.9
2021-10-26 12:00:00,34.85272702,36.04090916,21.1,152.8,2.0,0.0,32.9
2021-10-26 13:00:00,31.9683334,30.625,20.6,171.1,2.8,0.0,42.6
2021-10-26 14:00:00,22.67250013,21.37833325,20.5,149.5,3.0,0.0,47.6
2021-10-26 15:00:00,11.97916679,11.76500003,20.1,147.6,2.1,0.0,40.9
2021-10-26 16:00:00,5.436666687,4.826666673,19.8,144.4,1.0,0.0,39.7
2021-10-26 17:00:00,4.168571404,3.465714318,16.8,0.0,0.4,0.0,54.2
2021-10-26 18:00:00,0.0,0.0,15.2,282.5,2.3,0.0,62.4
2021-10-26 19:00:00,0.0,0.0,14.6,280.5,3.0,0.0,63.1
2021-10-26 20:00:00,0.0,0.0,14.8,267.3,2.2,0.0,57.1
2021-10-26 21:00:00,0.0,0.0,15.4,280.9,3.2,0.0,51.8
2021-10-26 22:00:00,0.0,0.0,15.5,262.3,2.3,0.0,50.7
2021-10-26 23:00:00,0.0,0.0,15.5,275.5,2.6,0.0,49.3
2021-10-27 00:00:00,0.0,0.0,15.9,275.4,2.6,0.0,44.8
2021-10-27 01:00:00,0.0,0.0,15.9,280.5,3.2,0.0,44.6
2021-10-27 02:00:00,0.0,0.0,15.7,308.5,1.8,0.0,44.3
2021-10-27 03:00:00,0.0,0.0,16.0,260.1,2.6,0.0,41.1
2021-10-27 04:00:00,0.0,0.0,15.2,334.6,1.7,0.0,43.8
2021-10-27 05:00:00,0.0,0.0,14.6,298.7,2.1,0.0,51.2
2021-10-27 06:00:00,0.0,0.0,13.8,303.0,1.3,0.0,58.5
2021-10-27 07:00:00,7.104166627,6.245000025,14.7,289.3,2.3,0.0,57.9
2021-10-27 08:00:00,20.79333313,19.79166667,15.5,294.8,2.3,0.0,58.1
2021-10-27 09:00:00,31.70000013,30.79750013,17.6,284.5,2.7,0.0,54.4
2021-10-27 10:00:00,38.12749926,36.81499958,19.3,352.3,2.5,0.0,42.8
2021-10-27 11:00:00,39.79999955,37.99749947,20.4,295.4,2.9,0.0,33.2
2021-10-27 12:00:00,35.79500008,35.62083308,21.7,343.1,1.3,0.0,36.0
2021-10-27 13:00:00,32.80416711,31.5225002,20.5,34.7,2.2,0.0,39.6
2021-10-27 14:00:00,24.27333355,22.82416646,19.6,6.8,0.9,0.0,42.0
2021-10-27 15:00:00,12.57909081,12.42727293,19.1,29.8,1.7,0.0,44.1
2021-10-27 16:00:00,5.11500001,4.570000052,18.7,19.5,0.9,0.0,44.6
2021-10-27 17:00:00,4.209000015,3.458750039,16.9,109.9,0.5,0.0,53.9
2021-10-27 18:00:00,0.0,0.0,14.1,0.0,0.4,0.0,68.6
2021-10-27 19:00:00,0.0,0.0,13.3,283.9,1.4,0.0,70.0
2021-10-27 20:00:00,0.0,0.0,12.6,288.0,1.6,0.0,72.9
2021-10-27 21:00:00,0.0,0.0,13.1,282.1,2.7,0.0,59.3
2021-10-27 22:00:00,0.0,0.0,14.1,273.8,2.7,0.0,46.8
2021-10-27 23:00:00,0.0,0.0,13.8,280.5,2.9,0.0,45.1
2021-10-28 00:00:00,0.0,0.0,13.1,287.3,3.0,0.0,46.4
2021-10-28 01:00:00,0.0,0.0,12.6,283.1,3.2,0.0,48.5
2021-10-28 02:00:00,0.0,0.0,12.8,274.1,3.3,0.0,45.2
2021-10-28 03:00:00,0.0,0.0,12.1,309.2,1.8,0.0,45.9
2021-10-28 04:00:00,0.0,0.0,11.6,313.2,2.6,0.0,45.9
2021-10-28 05:00:00,0.0,0.0,11.0,302.0,3.6,0.0,47.5
2021-10-28 06:00:00,0.0,0.0,10.5,292.6,3.3,0.0,49.3
2021-10-28 07:00:00,10.75833329,10.46916664,9.9,305.6,2.7,0.0,51.5
2021-10-28 08:00:00,24.51166709,23.95249987,12.0,289.7,3.2,0.0,45.8
2021-10-28 09:00:00,33.24583292,32.64249992,15.0,280.4,1.2,0.0,48.1
2021-10-28 10:00:00,35.98909101,37.57363684,18.3,292.0,1.7,0.0,46.4
2021-10-28 11:00:00,37.22916635,39.59166718,19.1,16.1,2.3,0.0,45.5
2021-10-28 12:00:00,39.00583363,37.83083344,19.5,14.8,2.9,0.0,47.1
2021-10-28 13:00:00,33.69833326,33.07666699,19.9,20.4,2.2,0.0,46.4
2021-10-28 14:00:00,23.48166672,21.1233333,19.5,24.3,2.1,0.0,47.1
2021-10-28 15:00:00,9.531666517,9.693333228,18.6,20.4,1.8,0.0,47.2
2021-10-28 16:00:00,5.900833329,5.369166593,18.5,32.0,1.9,0.0,48.9
2021-10-28 17:00:00,4.213333289,3.478571449,16.8,5.6,1.6,0.0,49.1
2021-10-28 18:00:00,0.0,0.0,14.8,311.2,0.7,0.0,55.6
2021-10-28 19:00:00,0.0,0.0,13.9,318.0,0.7,0.0,59.1
2021-10-28 20:00:00,0.0,0.0,13.0,0.0,0.3,0.0,65.4
2021-10-28 21:00:00,0.0,0.0,11.9,282.6,1.5,0.0,71.0
2021-10-28 22:00:00,0.0,0.0,12.1,284.0,3.6,0.0,69.7
2021-10-28 23:00:00,0.0,0.0,11.6,288.3,2.7,0.0,70.3
2021-10-29 00:00:00,0.0,0.0,11.3,287.3,2.9,0.0,70.9
2021-10-29 01:00:00,0.0,0.0,10.7,288.6,2.8,0.0,73.9
2021-10-29 02:00:00,0.0,0.0,10.6,290.7,3.2,0.0,73.6
2021-10-29 03:00:00,0.0,0.0,10.3,282.6,3.0,0.0,75.2
2021-10-29 04:00:00,0.0,0.0,9.9,284.1,2.5,0.0,76.7
2021-10-29 05:00:00,0.0,0.0,9.8,289.6,3.4,0.0,77.6
2021-10-29 06:00:00,0.0,0.0,9.9,289.4,2.7,0.0,76.7
2021-10-29 07:00:00,6.321666638,6.040000049,10.2,286.5,3.0,0.0,76.1
2021-10-29 08:00:00,10.17166662,9.647499998,11.3,285.0,2.0,0.0,72.0
2021-10-29 09:00:00,9.115000049,7.723333359,12.6,284.7,2.0,0.0,67.4
2021-10-29 10:00:00,17.08750025,15.47166657,15.7,286.8,2.1,0.0,59.3
2021-10-29 11:00:00,11.1941669,9.194166581,16.5,288.8,0.6,0.0,55.4
2021-10-29 12:00:00,10.85999997,9.354166627,16.3,282.1,1.5,0.0,54.6
2021-10-29 13:00:00,10.69916662,9.264166713,16.4,179.0,0.8,0.0,52.4
2021-10-29 14:00:00,11.43583337,9.996666551,16.3,100.2,1.3,0.0,47.7
2021-10-29 15:00:00,14.03666635,13.97083346,19.2,142.8,2.1,0.0,50.5
2021-10-29 16:00:00,5.080833356,4.654166639,17.5,147.0,1.8,0.0,47.2
2021-10-29 17:00:00,4.172499895,3.466666698,15.0,165.0,2.4,0.0,52.9
2021-10-29 18:00:00,0.0,0.0,12.8,0.0,0.3,0.0,65.4
2021-10-29 19:00:00,0.0,0.0,12.1,293.5,3.0,0.0,69.8
2021-10-29 20:00:00,0.0,0.0,11.4,279.8,1.4,0.0,72.8
2021-10-29 21:00:00,0.0,0.0,10.7,293.4,1.3,0.0,74.3
2021-10-29 22:00:00,0.0,0.0,10.3,295.7,4.9,0.0,76.1
2021-10-29 23:00:00,0.0,0.0,10.2,289.6,3.7,0.0,75.1
2021-10-30 00:00:00,0.0,0.0,10.1,288.6,4.1,0.0,73.7
2021-10-30 01:00:00,0.0,0.0,10.2,294.1,3.1,0.0,71.5
2021-10-30 02:00:00,0.0,0.0,10.4,288.0,3.9,0.0,69.5
2021-10-30 03:00:00,0.0,0.0,10.2,275.4,1.9,0.0,70.2
2021-10-30 04:00:00,0.0,0.0,10.0,294.6,3.5,0.0,70.9
2021-10-30 05:00:00,0.0,0.0,9.8,295.1,4.4,0.0,71.3
2021-10-30 06:00:00,0.0,0.0,9.7,292.2,4.2,0.0,71.7
2021-10-30 07:00:00,8.314999978,7.585000098,10.0,289.5,3.7,0.0,70.9
2021-10-30 08:00:00,17.72166665,16.49500012,11.6,288.9,3.7,0.0,65.0
2021-10-30 09:00:00,28.85583369,27.5516669,14.5,284.7,4.0,0.0,57.8
2021-10-30 10:00:00,30.49833314,29.11749983,17.5,173.5,1.1,0.0,53.4
2021-10-30 11:00:00,32.46250041,31.90916681,18.7,159.2,1.4,0.0,50.9
2021-10-30 12:00:00,25.51833344,23.49249999,19.4,155.3,1.3,0.0,44.6
2021-10-30 13:00:00,17.01272713,15.3427274,18.5,105.6,0.9,0.0,50.2
2021-10-30 14:00:00,16.37833325,14.86916661,18.3,106.7,2.0,0.0,50.8
2021-10-30 15:00:00,11.23333323,10.32083329,19.5,153.6,2.5,0.0,50.6
2021-10-30 16:00:00,5.137500008,4.168333292,17.9,150.3,2.7,0.0,54.6
2021-10-30 17:00:00,4.212500036,3.513333321,16.9,168.6,2.2,0.0,58.9
2021-10-30 18:00:00,0.0,0.0,15.8,195.8,0.8,0.0,64.4
